X0 X1 X2
X5194 163 173
X5195 157 171
X5196 167 179
X5197 159 163
X5198 182 194
X5199 135 150
X5200 142 160
X5201 152 158
X5202 161 188
X5203 159 178
X5204 183 185
X5205 172 201
X5206 174 203
X5207 162 164
X5208 177 188
X5209 164 167
X5210 183 192
X5211 153 159
X5212 173 174
X5213 169 198
X5214 188 189
X5215 151 159
X5216 153 164
X5217 165 183
X5218 170 182
X5219 166 191
X5220 170 189
X5221 178 188
X5222 183 199
X5223 149 172
X5224 150 173
X5225 164 170
X5226 181 205
X5227 175 177
X5228 176 190
X5229 172 181
X5230 191 221
X5231 153 157
X5232 169 189
X5233 163 179
X5234 176 185
X5235 169 183
X5236 181 201
X5237 186 197
X5238 217 219
X5239 181 205
X5240 196 214
X5241 177 191
X5242 201 230
X5243 181 198
X5244 193 214
X5245 209 232
X5246 218 233
X5247 140 157
X5248 149 168
X5249 178 179
X5250 168 195
X5251 172 198
X5252 179 202
X5253 182 199
X5254 195 224
X5255 151 171
X5256 161 184
X5257 165 181
X5258 170 197
X5259 191 191
X5260 205 214
X5261 196 208
X5262 202 205
X5263 149 158
X5264 163 175
X5265 156 163
X5266 169 186
X5267 176 183
X5268 191 203
X5269 183 203
X5270 198 209
X5271 180 186
X5272 178 201
X5273 195 220
X5274 204 237
X5275 197 224
X5276 210 213
X5277 205 215
X5278 208 229
X5279 150 174
X5280 172 178
X5281 186 204
X5282 199 199
X5283 188 191
X5284 188 215
X5285 215 232
X5286 226 238
X5287 170 196
X5288 204 211
X5289 216 216
X5290 213 221
X5291 177 205
X5292 199 224
X5293 198 209
X5294 207 236
X5295 171 178
X5296 178 207
X5297 169 191
X5298 194 202
X5299 178 190
X5300 189 214
X5301 198 213
X5302 224 228
X5303 192 192
X5304 212 230
X5305 212 216
X5306 223 256
X5307 203 234
X5308 232 252
X5309 222 250
X5310 242 254
X5311 157 168
X5312 169 189
X5313 167 171
X5314 188 198
X5315 155 172
X5316 178 194
X5317 175 192
X5318 195 195
X5319 165 187
X5320 182 212
X5321 199 218
X5322 210 237
X5323 181 192
X5324 185 207
X5325 195 216
X5326 208 226
X5327 150 156
X5328 173 181
X5329 156 182
X5330 176 198
X5331 175 198
X5332 183 207
X5333 202 204
X5334 211 227
X5335 167 186
X5336 189 201
X5337 190 203
X5338 209 225
X5339 198 204
X5340 215 225
X5341 229 253
X5342 240 260
X5343 154 172
X5344 181 199
X5345 179 198
X5346 188 192
X5347 177 200
X5348 195 227
X5349 199 232
X5350 223 254
X5351 195 207
X5352 195 228
X5353 193 214
X5354 208 216
X5355 193 223
X5356 231 249
X5357 235 270
X5358 266 268
X5359 189 203
X5360 201 207
X5361 211 211
X5362 229 254
X5363 194 208
X5364 226 227
X5365 215 223
X5366 236 264
X5367 188 211
X5368 227 231
X5369 214 214
X5370 216 219
X5371 201 232
X5372 232 253
X5373 216 231
X5374 233 263
X5375 114 133
X5376 118 135
X5377 136 141
X5378 134 151
X5379 119 135
X5380 135 138
X5381 126 147
X5382 138 151
X5383 135 154
X5384 153 153
X5385 142 147
X5386 153 156
X5387 132 136
X5388 151 152
X5389 150 159
X5390 161 188
X5391 127 136
X5392 147 155
X5393 135 150
X5394 149 167
X5395 144 151
X5396 149 162
X5397 152 159
X5398 154 176
X5399 145 158
X5400 148 166
X5401 150 153
X5402 163 182
X5403 164 179
X5404 166 191
X5405 170 197
X5406 201 204
X5407 159 161
X5408 174 175
X5409 162 178
X5410 175 182
X5411 158 168
X5412 154 173
X5413 159 186
X5414 196 203
X5415 163 190
X5416 170 183
X5417 165 176
X5418 175 194
X5419 149 172
X5420 168 182
X5421 173 202
X5422 188 195
X5423 147 163
X5424 157 166
X5425 163 180
X5426 176 183
X5427 167 173
X5428 170 183
X5429 182 190
X5430 175 204
X5431 149 159
X5432 170 187
X5433 160 162
X5434 181 183
X5435 162 182
X5436 192 202
X5437 167 192
X5438 185 196
X5439 140 155
X5440 158 160
X5441 151 153
X5442 153 158
X5443 150 167
X5444 174 190
X5445 160 175
X5446 171 193
X5447 146 159
X5448 151 165
X5449 166 184
X5450 173 192
X5451 176 181
X5452 186 190
X5453 170 199
X5454 199 225
X5455 143 163
X5456 169 188
X5457 175 193
X5458 190 214
X5459 162 172
X5460 172 188
X5461 179 185
X5462 203 217
X5463 172 198
X5464 212 214
X5465 186 198
X5466 196 222
X5467 209 216
X5468 202 224
X5469 196 229
X5470 241 250
X5471 156 175
X5472 180 190
X5473 163 190
X5474 198 211
X5475 193 195
X5476 181 210
X5477 184 197
X5478 214 222
X5479 179 188
X5480 183 186
X5481 180 209
X5482 198 202
X5483 165 173
X5484 181 211
X5485 190 200
X5486 220 229
X5487 176 191
X5488 179 208
X5489 186 194
X5490 187 193
X5491 176 180
X5492 204 206
X5493 201 211
X5494 195 218
X5495 168 171
X5496 185 207
X5497 196 213
X5498 200 225
X5499 186 215
X5500 221 233
X5501 219 236
X5502 246 265
X5503 141 151
X5504 160 166
X5505 161 187
X5506 183 186
X5507 164 170
X5508 164 171
X5509 169 183
X5510 181 211
X5511 149 166
X5512 172 189
X5513 167 186
X5514 192 193
X5515 159 186
X5516 192 192
X5517 189 219
X5518 217 228
X5519 158 158
X5520 171 185
X5521 166 183
X5522 189 198
X5523 172 180
X5524 177 198
X5525 169 183
X5526 193 207
X5527 165 178
X5528 173 191
X5529 181 211
X5530 205 211
X5531 192 214
X5532 215 237
X5533 200 221
X5534 215 236
X5535 164 170
X5536 165 179
X5537 170 178
X5538 182 200
X5539 158 164
X5540 170 192
X5541 175 188
X5542 197 221
X5543 162 175
X5544 172 185
X5545 155 178
X5546 190 195
X5547 168 182
X5548 181 189
X5549 189 202
X5550 193 205
X5551 149 171
X5552 148 173
X5553 154 178
X5554 184 191
X5555 179 199
X5556 183 200
X5557 184 186
X5558 197 203
X5559 177 192
X5560 199 213
X5561 199 209
X5562 191 222
X5563 196 202
X5564 206 231
X5565 185 214
X5566 214 249
X5567 185 191
X5568 175 203
X5569 189 203
X5570 185 208
X5571 171 175
X5572 191 196
X5573 179 206
X5574 208 230
X5575 162 171
X5576 174 186
X5577 176 197
X5578 192 224
X5579 184 201
X5580 192 209
X5581 191 216
X5582 217 243
X5583 175 187
X5584 175 201
X5585 174 181
X5586 202 209
X5587 187 202
X5588 216 233
X5589 208 232
X5590 227 251
X5591 197 217
X5592 210 227
X5593 200 203
X5594 216 241
X5595 204 221
X5596 200 233
X5597 232 239
X5598 244 266
X5599 204 207
X5600 199 216
X5601 193 212
X5602 212 212
X5603 186 201
X5604 196 213
X5605 194 219
X5606 211 240
X5607 198 215
X5608 217 223
X5609 205 217
X5610 221 240
X5611 210 225
X5612 239 247
X5613 238 267
X5614 253 278
X5615 177 204
X5616 205 234
X5617 200 224
X5618 232 260
X5619 194 206
X5620 212 213
X5621 195 224
X5622 230 262
X5623 188 188
X5624 190 209
X5625 208 212
X5626 238 244
X5627 229 249
X5628 234 250
X5629 209 244
X5630 261 268
X5631 128 129
X5632 140 157
X5633 137 155
X5634 143 150
X5635 122 141
X5636 143 159
X5637 142 163
X5638 151 165
X5639 141 164
X5640 145 170
X5641 146 146
X5642 158 175
X5643 154 165
X5644 156 164
X5645 163 166
X5646 172 182
X5647 144 145
X5648 142 156
X5649 136 159
X5650 143 157
X5651 136 136
X5652 140 157
X5653 159 159
X5654 159 165
X5655 150 156
X5656 148 165
X5657 159 171
X5658 174 183
X5659 145 153
X5660 152 172
X5661 175 182
X5662 178 179
X5663 139 157
X5664 147 166
X5665 150 175
X5666 170 180
X5667 148 155
X5668 163 173
X5669 158 180
X5670 172 176
X5671 153 153
X5672 157 167
X5673 166 166
X5674 172 195
X5675 152 172
X5676 175 179
X5677 164 186
X5678 198 200
X5679 148 153
X5680 173 174
X5681 163 184
X5682 173 175
X5683 159 179
X5684 161 179
X5685 156 175
X5686 181 205
X5687 180 187
X5688 174 201
X5689 172 179
X5690 197 208
X5691 184 191
X5692 208 232
X5693 202 227
X5694 230 233
X5695 140 161
X5696 163 168
X5697 157 173
X5698 164 191
X5699 150 173
X5700 159 170
X5701 148 171
X5702 176 189
X5703 137 157
X5704 160 170
X5705 159 176
X5706 168 182
X5707 162 164
X5708 180 192
X5709 175 177
X5710 181 185
X5711 139 158
X5712 141 159
X5713 153 175
X5714 173 178
X5715 148 167
X5716 168 192
X5717 161 185
X5718 189 202
X5719 159 168
X5720 186 187
X5721 169 169
X5722 181 204
X5723 179 197
X5724 201 212
X5725 197 208
X5726 202 205
X5727 160 164
X5728 166 166
X5729 145 167
X5730 162 183
X5731 154 172
X5732 161 181
X5733 167 185
X5734 188 197
X5735 170 181
X5736 194 198
X5737 175 191
X5738 211 217
X5739 167 188
X5740 202 212
X5741 201 203
X5742 195 213
X5743 156 162
X5744 183 185
X5745 180 189
X5746 178 204
X5747 164 179
X5748 169 197
X5749 180 197
X5750 198 207
X5751 174 178
X5752 182 182
X5753 184 185
X5754 188 210
X5755 192 214
X5756 209 216
X5757 208 223
X5758 216 231
X5759 144 161
X5760 154 171
X5761 173 185
X5762 173 187
X5763 156 177
X5764 171 196
X5765 172 185
X5766 180 199
X5767 146 162
X5768 157 172
X5769 160 169
X5770 177 198
X5771 160 169
X5772 170 192
X5773 178 201
X5774 185 201
X5775 148 158
X5776 177 178
X5777 164 176
X5778 170 173
X5779 149 166
X5780 174 190
X5781 151 176
X5782 174 190
X5783 152 167
X5784 167 194
X5785 149 171
X5786 178 183
X5787 161 178
X5788 189 199
X5789 195 223
X5790 200 218
X5791 144 157
X5792 173 179
X5793 169 178
X5794 184 212
X5795 161 171
X5796 169 187
X5797 190 196
X5798 196 219
X5799 174 195
X5800 187 199
X5801 178 187
X5802 199 207
X5803 184 189
X5804 215 222
X5805 193 199
X5806 197 226
X5807 171 176
X5808 181 186
X5809 189 215
X5810 195 216
X5811 180 201
X5812 189 208
X5813 186 216
X5814 187 216
X5815 170 191
X5816 204 210
X5817 186 188
X5818 201 234
X5819 173 201
X5820 208 223
X5821 197 226
X5822 228 259
X5823 131 139
X5824 156 159
X5825 153 172
X5826 176 182
X5827 156 170
X5828 166 169
X5829 171 189
X5830 189 213
X5831 164 173
X5832 165 182
X5833 178 197
X5834 191 191
X5835 163 176
X5836 187 199
X5837 184 188
X5838 194 205
X5839 150 166
X5840 158 179
X5841 165 178
X5842 162 186
X5843 165 185
X5844 188 202
X5845 185 200
X5846 209 225
X5847 148 173
X5848 167 196
X5849 189 202
X5850 186 211
X5851 173 191
X5852 189 193
X5853 191 200
X5854 196 199
X5855 159 180
X5856 168 187
X5857 165 169
X5858 182 191
X5859 170 171
X5860 187 189
X5861 203 203
X5862 206 225
X5863 169 170
X5864 160 184
X5865 177 208
X5866 206 207
X5867 197 210
X5868 203 219
X5869 210 233
X5870 213 239
X5871 183 190
X5872 186 193
X5873 198 203
X5874 207 227
X5875 210 227
X5876 213 234
X5877 218 226
X5878 217 234
X5879 202 218
X5880 239 243
X5881 216 236
X5882 235 253
X5883 213 222
X5884 221 235
X5885 236 248
X5886 243 249
X5887 134 141
X5888 138 143
X5889 144 154
X5890 166 171
X5891 153 165
X5892 161 179
X5893 175 188
X5894 168 196
X5895 167 172
X5896 162 189
X5897 182 196
X5898 184 210
X5899 169 184
X5900 179 186
X5901 192 205
X5902 202 233
X5903 156 161
X5904 175 179
X5905 177 180
X5906 172 197
X5907 185 206
X5908 197 201
X5909 183 209
X5910 197 209
X5911 190 203
X5912 188 209
X5913 174 193
X5914 206 218
X5915 170 193
X5916 179 208
X5917 198 209
X5918 212 228
X5919 163 166
X5920 171 178
X5921 179 196
X5922 188 204
X5923 167 182
X5924 184 184
X5925 174 190
X5926 187 203
X5927 168 179
X5928 180 185
X5929 177 183
X5930 195 217
X5931 168 184
X5932 189 189
X5933 181 194
X5934 185 210
X5935 155 165
X5936 180 183
X5937 185 196
X5938 187 215
X5939 166 176
X5940 181 210
X5941 202 204
X5942 198 225
X5943 163 185
X5944 180 200
X5945 177 201
X5946 201 233
X5947 178 201
X5948 188 191
X5949 189 204
X5950 201 213
X5951 160 167
X5952 166 188
X5953 186 191
X5954 206 213
X5955 150 175
X5956 173 197
X5957 184 186
X5958 200 230
X5959 169 178
X5960 170 195
X5961 184 195
X5962 179 205
X5963 179 192
X5964 208 211
X5965 202 226
X5966 225 249
X5967 181 189
X5968 192 201
X5969 203 211
X5970 199 230
X5971 186 188
X5972 201 217
X5973 189 208
X5974 206 211
X5975 206 227
X5976 214 226
X5977 207 223
X5978 231 261
X5979 198 229
X5980 215 248
X5981 209 233
X5982 222 257
X5983 212 221
X5984 218 230
X5985 195 220
X5986 226 246
X5987 191 212
X5988 195 223
X5989 222 249
X5990 221 255
X5991 194 199
X5992 215 225
X5993 221 232
X5994 227 260
X5995 212 224
X5996 227 254
X5997 224 247
X5998 235 243
X5999 199 222
X6000 211 230
X6001 202 235
X6002 232 234
X6003 220 242
X6004 241 255
X6005 255 263
X6006 249 285
X6007 200 218
X6008 224 256
X6009 233 255
X6010 250 266
X6011 235 256
X6012 245 284
X6013 247 270
X6014 264 269
X6015 156 158
X6016 156 159
X6017 164 176
X6018 178 202
X6019 154 156
X6020 171 176
X6021 162 184
X6022 185 203
X6023 183 184
X6024 190 195
X6025 187 203
X6026 209 213
X6027 172 193
X6028 200 211
X6029 204 215
X6030 195 226
X6031 170 179
X6032 181 187
X6033 175 191
X6034 187 215
X6035 187 207
X6036 207 240
X6037 197 215
X6038 210 231
X6039 179 187
X6040 191 199
X6041 184 197
X6042 214 225
X6043 193 207
X6044 202 221
X6045 184 207
X6046 221 226
X6047 155 168
X6048 170 199
X6049 160 181
X6050 167 187
X6051 159 180
X6052 189 199
X6053 199 200
X6054 186 217
X6055 171 176
X6056 186 211
X6057 182 193
X6058 194 201
X6059 202 202
X6060 193 215
X6061 198 216
X6062 221 223
X6063 171 184
X6064 179 190
X6065 188 197
X6066 219 219
X6067 199 207
X6068 191 221
X6069 209 217
X6070 238 246
X6071 202 209
X6072 211 239
X6073 204 221
X6074 241 250
X6075 198 208
X6076 216 231
X6077 229 247
X6078 237 258
X6079 176 189
X6080 182 198
X6081 184 207
X6082 194 203
X6083 179 189
X6084 197 213
X6085 188 213
X6086 191 221
X6087 178 178
X6088 190 201
X6089 187 211
X6090 207 209
X6091 174 187
X6092 173 197
X6093 197 215
X6094 198 226
X6095 164 176
X6096 181 187
X6097 174 179
X6098 198 207
X6099 181 193
X6100 197 225
X6101 181 201
X6102 216 220
X6103 186 198
X6104 204 230
X6105 197 216
X6106 199 225
X6107 200 226
X6108 211 239
X6109 229 239
X6110 241 282
X6111 184 195
X6112 183 207
X6113 212 215
X6114 220 232
X6115 202 231
X6116 230 256
X6117 236 247
X6118 248 267
X6119 197 210
X6120 221 250
X6121 220 231
X6122 230 234
X6123 207 229
X6124 232 240
X6125 213 241
X6126 242 242
X6127 185 190
X6128 197 212
X6129 218 223
X6130 214 233
X6131 197 224
X6132 207 238
X6133 233 235
X6134 240 255
X6135 198 231
X6136 230 256
X6137 231 237
X6138 248 267
X6139 247 270
X6140 255 268
X6141 254 294
X6142 289 301
X6143 132 133
X6144 124 141
X6145 141 142
X6146 153 171
X6147 151 156
X6148 157 176
X6149 148 172
X6150 166 181
X6151 126 144
X6152 149 158
X6153 149 152
X6154 146 169
X6155 139 141
X6156 154 165
X6157 154 167
X6158 163 188
X6159 132 140
X6160 152 165
X6161 143 153
X6162 147 164
X6163 141 159
X6164 162 174
X6165 150 157
X6166 161 185
X6167 145 163
X6168 163 191
X6169 166 177
X6170 176 204
X6171 178 179
X6172 192 196
X6173 178 200
X6174 188 214
X6175 138 154
X6176 153 163
X6177 155 156
X6178 154 167
X6179 157 168
X6180 153 179
X6181 174 174
X6182 170 182
X6183 148 158
X6184 174 181
X6185 173 177
X6186 172 184
X6187 166 191
X6188 185 200
X6189 203 207
X6190 202 210
X6191 152 159
X6192 177 179
X6193 171 191
X6194 188 204
X6195 183 199
X6196 204 219
X6197 188 208
X6198 199 227
X6199 175 185
X6200 188 214
X6201 184 213
X6202 193 226
X6203 181 198
X6204 201 232
X6205 210 210
X6206 218 237
X6207 141 146
X6208 156 172
X6209 162 183
X6210 178 184
X6211 153 159
X6212 172 173
X6213 159 175
X6214 181 197
X6215 146 167
X6216 161 185
X6217 180 197
X6218 183 211
X6219 166 183
X6220 198 207
X6221 181 185
X6222 199 215
X6223 154 179
X6224 172 188
X6225 157 182
X6226 182 186
X6227 163 178
X6228 182 182
X6229 170 189
X6230 189 201
X6231 181 184
X6232 183 196
X6233 172 189
X6234 197 208
X6235 192 219
X6236 196 215
X6237 198 230
X6238 225 262
X6239 161 184
X6240 177 182
X6241 163 190
X6242 180 198
X6243 175 193
X6244 186 203
X6245 201 203
X6246 203 204
X6247 150 169
X6248 158 184
X6249 164 182
X6250 182 202
X6251 186 192
X6252 183 211
X6253 185 207
X6254 220 228
X6255 160 182
X6256 168 180
X6257 171 174
X6258 198 198
X6259 155 163
X6260 165 183
X6261 183 203
X6262 192 194
X6263 163 188
X6264 187 195
X6265 198 218
X6266 200 231
X6267 199 199
X6268 187 214
X6269 192 197
X6270 207 210
X6271 139 150
X6272 141 150
X6273 154 175
X6274 164 181
X6275 160 187
X6276 170 177
X6277 182 205
X6278 183 204
X6279 154 162
X6280 167 181
X6281 171 173
X6282 171 174
X6283 150 162
X6284 177 183
X6285 166 183
X6286 181 181
X6287 148 168
X6288 176 181
X6289 182 199
X6290 185 203
X6291 162 185
X6292 184 186
X6293 196 206
X6294 194 208
X6295 163 180
X6296 185 189
X6297 175 189
X6298 176 191
X6299 180 195
X6300 194 211
X6301 202 224
X6302 209 223
X6303 164 172
X6304 170 180
X6305 177 187
X6306 200 214
X6307 169 171
X6308 190 193
X6309 192 214
X6310 202 205
X6311 172 198
X6312 176 202
X6313 183 191
X6314 204 212
X6315 181 207
X6316 194 209
X6317 175 206
X6318 198 221
X6319 156 166
X6320 173 191
X6321 187 188
X6322 195 220
X6323 169 188
X6324 179 186
X6325 188 211
X6326 195 211
X6327 175 192
X6328 203 216
X6329 216 226
X6330 214 230
X6331 201 221
X6332 206 230
X6333 215 227
X6334 245 262
X6335 147 151
X6336 159 170
X6337 153 164
X6338 158 164
X6339 166 190
X6340 175 181
X6341 164 179
X6342 173 197
X6343 160 175
X6344 173 194
X6345 192 199
X6346 190 215
X6347 178 193
X6348 175 204
X6349 191 206
X6350 203 223
X6351 150 172
X6352 175 190
X6353 170 177
X6354 189 203
X6355 177 206
X6356 187 201
X6357 211 212
X6358 227 227
X6359 183 200
X6360 196 208
X6361 190 190
X6362 192 220
X6363 201 216
X6364 215 235
X6365 207 219
X6366 237 248
X6367 179 187
X6368 195 215
X6369 189 189
X6370 197 219
X6371 203 211
X6372 214 249
X6373 219 235
X6374 218 249
X6375 177 189
X6376 192 216
X6377 195 204
X6378 205 239
X6379 195 218
X6380 224 229
X6381 219 224
X6382 228 249
X6383 182 210
X6384 193 216
X6385 210 216
X6386 202 232
X6387 198 225
X6388 231 253
X6389 218 221
X6390 238 269
X6391 201 203
X6392 199 231
X6393 190 198
X6394 208 242
X6395 191 220
X6396 221 230
X6397 241 256
X6398 249 259
X6399 132 149
X6400 134 156
X6401 156 160
X6402 165 182
X6403 140 158
X6404 159 166
X6405 176 177
X6406 175 184
X6407 154 178
X6408 169 190
X6409 174 176
X6410 167 185
X6411 173 196
X6412 183 209
X6413 204 216
X6414 216 216
X6415 158 171
X6416 180 197
X6417 178 190
X6418 192 214
X6419 180 188
X6420 194 195
X6421 197 199
X6422 203 223
X6423 161 186
X6424 193 207
X6425 200 229
X6426 212 224
X6427 186 189
X6428 202 217
X6429 193 198
X6430 204 238
X6431 133 150
X6432 149 174
X6433 150 163
X6434 160 177
X6435 151 164
X6436 182 186
X6437 177 182
X6438 190 213
X6439 171 186
X6440 179 202
X6441 168 183
X6442 193 213
X6443 165 190
X6444 175 201
X6445 201 201
X6446 216 226
X6447 184 184
X6448 182 196
X6449 178 200
X6450 195 224
X6451 195 199
X6452 216 240
X6453 193 211
X6454 231 232
X6455 189 216
X6456 202 203
X6457 182 192
X6458 209 227
X6459 195 225
X6460 215 215
X6461 224 230
X6462 258 263
X6463 147 163
X6464 173 177
X6465 168 194
X6466 181 200
X6467 162 173
X6468 181 210
X6469 187 215
X6470 195 210
X6471 176 178
X6472 189 211
X6473 173 202
X6474 197 197
X6475 173 200
X6476 202 226
X6477 201 215
X6478 209 222
X6479 187 198
X6480 187 203
X6481 200 214
X6482 217 238
X6483 204 208
X6484 204 230
X6485 197 225
X6486 221 221
X6487 183 206
X6488 211 222
X6489 192 203
X6490 219 235
X6491 220 223
X6492 226 260
X6493 217 249
X6494 258 258
X6495 178 200
X6496 197 230
X6497 203 207
X6498 204 224
X6499 178 203
X6500 212 213
X6501 207 227
X6502 227 263
X6503 215 243
X6504 224 238
X6505 218 226
X6506 251 257
X6507 223 248
X6508 244 246
X6509 230 266
X6510 240 268
X6511 184 198
X6512 194 223
X6513 204 219
X6514 231 254
X6515 200 205
X6516 224 242
X6517 212 227
X6518 232 248
X6519 208 226
X6520 222 256
X6521 235 255
X6522 260 294
X6523 232 256
X6524 267 295
X6525 231 269
X6526 276 304
X6527 165 191
X6528 179 199
X6529 165 189
X6530 189 217
X6531 160 183
X6532 183 205
X6533 191 199
X6534 196 197
X6535 164 178
X6536 168 195
X6537 194 194
X6538 213 216
X6539 180 202
X6540 197 214
X6541 210 240
X6542 211 244
X6543 163 184
X6544 201 205
X6545 182 205
X6546 197 215
X6547 202 217
X6548 208 220
X6549 196 228
X6550 212 242
X6551 181 199
X6552 197 222
X6553 195 207
X6554 202 222
X6555 181 209
X6556 200 225
X6557 192 213
X6558 225 242
X6559 159 169
X6560 170 192
X6561 164 185
X6562 192 201
X6563 171 193
X6564 173 194
X6565 195 220
X6566 194 222
X6567 165 172
X6568 186 207
X6569 185 209
X6570 198 205
X6571 174 189
X6572 171 197
X6573 178 197
X6574 209 216
X6575 167 188
X6576 176 195
X6577 198 207
X6578 189 219
X6579 188 204
X6580 221 224
X6581 204 225
X6582 222 225
X6583 181 203
X6584 208 235
X6585 220 241
X6586 236 236
X6587 201 213
X6588 203 228
X6589 221 241
X6590 236 258
X6591 167 177
X6592 172 178
X6593 171 190
X6594 168 196
X6595 165 173
X6596 175 191
X6597 170 197
X6598 195 219
X6599 162 188
X6600 193 217
X6601 181 189
X6602 205 215
X6603 180 192
X6604 210 214
X6605 213 214
X6606 222 224
X6607 160 179
X6608 189 204
X6609 171 195
X6610 193 203
X6611 176 189
X6612 200 219
X6613 183 205
X6614 209 244
X6615 179 191
X6616 213 215
X6617 208 227
X6618 230 234
X6619 219 231
X6620 234 263
X6621 221 238
X6622 241 277
X6623 182 186
X6624 181 193
X6625 187 213
X6626 189 217
X6627 211 213
X6628 218 230
X6629 202 213
X6630 234 250
X6631 196 199
X6632 197 217
X6633 202 209
X6634 226 228
X6635 205 236
X6636 234 250
X6637 233 249
X6638 246 266
X6639 178 208
X6640 208 234
X6641 226 227
X6642 232 261
X6643 230 266
X6644 266 267
X6645 249 266
X6646 260 260
X6647 206 225
X6648 241 252
X6649 242 251
X6650 267 301
X6651 225 237
X6652 238 257
X6653 253 261
X6654 280 291
X6655 136 148
X6656 156 167
X6657 152 152
X6658 141 163
X6659 141 152
X6660 147 170
X6661 151 156
X6662 145 168
X6663 147 150
X6664 156 165
X6665 154 181
X6666 167 178
X6667 160 168
X6668 173 201
X6669 171 185
X6670 180 199
X6671 141 150
X6672 154 161
X6673 135 145
X6674 161 166
X6675 161 172
X6676 165 181
X6677 163 178
X6678 175 194
X6679 146 163
X6680 172 187
X6681 170 198
X6682 184 187
X6683 180 182
X6684 186 216
X6685 189 190
X6686 201 211
X6687 133 153
X6688 153 159
X6689 140 156
X6690 167 168
X6691 141 148
X6692 149 156
X6693 149 151
X6694 169 180
X6695 146 154
X6696 153 160
X6697 165 165
X6698 187 198
X6699 168 175
X6700 180 184
X6701 170 189
X6702 188 201
X6703 156 166
X6704 157 183
X6705 162 165
X6706 171 176
X6707 148 167
X6708 174 193
X6709 173 190
X6710 199 199
X6711 167 172
X6712 161 185
X6713 181 186
X6714 195 213
X6715 188 190
X6716 199 228
X6717 194 206
X6718 212 226
X6719 142 152
X6720 139 158
X6721 147 158
X6722 165 172
X6723 139 150
X6724 149 174
X6725 158 165
X6726 180 183
X6727 143 157
X6728 160 160
X6729 148 149
X6730 160 183
X6731 149 171
X6732 172 173
X6733 173 198
X6734 184 213
X6735 151 168
X6736 169 173
X6737 163 180
X6738 182 184
X6739 168 190
X6740 175 186
X6741 174 186
X6742 170 192
X6743 179 185
X6744 172 194
X6745 179 183
X6746 201 218
X6747 190 213
X6748 191 222
X6749 210 226
X6750 237 253
X6751 155 176
X6752 157 175
X6753 189 193
X6754 197 197
X6755 185 189
X6756 189 210
X6757 196 197
X6758 196 204
X6759 178 187
X6760 186 216
X6761 179 186
X6762 194 215
X6763 186 198
X6764 207 240
X6765 207 219
X6766 243 252
X6767 164 187
X6768 188 214
X6769 195 204
X6770 194 219
X6771 210 212
X6772 213 217
X6773 196 218
X6774 216 248
X6775 179 199
X6776 208 221
X6777 199 229
X6778 210 240
X6779 221 221
X6780 222 222
X6781 224 232
X6782 241 243
X6783 133 137
X6784 153 164
X6785 154 157
X6786 152 175
X6787 138 159
X6788 161 177
X6789 162 166
X6790 173 179
X6791 167 168
X6792 187 192
X6793 178 178
X6794 179 208
X6795 163 171
X6796 191 194
X6797 172 189
X6798 193 203
X6799 143 161
X6800 161 186
X6801 167 190
X6802 184 200
X6803 156 176
X6804 186 192
X6805 156 175
X6806 190 192
X6807 160 173
X6808 171 186
X6809 173 200
X6810 200 201
X6811 165 183
X6812 191 196
X6813 196 196
X6814 209 238
X6815 146 161
X6816 164 190
X6817 150 170
X6818 175 197
X6819 155 176
X6820 169 180
X6821 171 196
X6822 183 196
X6823 147 162
X6824 172 181
X6825 159 177
X6826 184 211
X6827 163 185
X6828 173 196
X6829 174 187
X6830 202 222
X6831 157 173
X6832 165 186
X6833 176 193
X6834 195 207
X6835 195 202
X6836 197 205
X6837 214 229
X6838 213 231
X6839 174 199
X6840 182 194
X6841 206 209
X6842 220 226
X6843 202 209
X6844 203 228
X6845 208 211
X6846 216 250
X6847 165 172
X6848 162 179
X6849 189 191
X6850 180 201
X6851 178 190
X6852 183 205
X6853 173 196
X6854 183 211
X6855 184 184
X6856 193 217
X6857 192 201
X6858 198 224
X6859 194 195
X6860 198 216
X6861 213 248
X6862 217 254
X6863 166 193
X6864 202 203
X6865 196 213
X6866 214 249
X6867 181 193
X6868 187 218
X6869 206 222
X6870 212 243
X6871 215 220
X6872 222 228
X6873 233 245
X6874 239 271
X6875 208 237
X6876 240 276
X6877 239 256
X6878 250 281
X6879 168 187
X6880 187 214
X6881 182 191
X6882 192 197
X6883 206 208
X6884 208 222
X6885 207 239
X6886 220 254
X6887 175 204
X6888 187 202
X6889 178 201
X6890 199 228
X6891 184 200
X6892 212 213
X6893 211 219
X6894 230 246
X6895 176 192
X6896 185 208
X6897 205 208
X6898 216 248
X6899 178 204
X6900 184 213
X6901 217 236
X6902 227 232
X6903 203 209
X6904 228 236
X6905 218 229
X6906 222 251
X6907 244 248
X6908 273 276
X6909 232 260
X6910 283 290
X6911 157 157
X6912 175 188
X6913 168 169
X6914 171 180
X6915 147 170
X6916 181 188
X6917 170 192
X6918 206 213
X6919 161 186
X6920 190 197
X6921 172 200
X6922 185 191
X6923 190 199
X6924 210 219
X6925 208 212
X6926 211 219
X6927 178 181
X6928 178 190
X6929 170 195
X6930 190 216
X6931 176 181
X6932 200 215
X6933 185 185
X6934 198 208
X6935 184 210
X6936 201 206
X6937 217 219
X6938 226 257
X6939 205 207
X6940 222 257
X6941 216 240
